date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-10-25,500,904,9386,1301,300,0,792,700,3207,0,2000,0,22719,1121,891,404,2856,415,0,100205,535,6830,0,3014
2020-10-26,342,5100,1875,8,0,4596,203,4002,1272,105,7377,1000,0,1054,1730,2398,6000,10000,1119,0,255,2500,3844,2000
2020-10-27,2000,1730,20170,6400,0,0,1400,1,2654,600,3900,10128,9000,10885,200,0,59,3543,9434,355,102,100,1147,19330
2020-10-28,1375,3071,10078,0,0,12,0,0,820,20,7000,0,379,3000,5221,7483,579,0,581,16390,0,13948,6000,1693
2020-10-29,9000,11720,2627,2780,468,0,0,500,0,0,0,178,42474,180,35,6142,4915,6559,1012,19116,4541,1339,0,224
2020-10-30,3500,400,0,1289,0,0,0,0,1000,10000,0,105,400,0,50,8930,1321,0,6025,4120,438,20672,7025,12750
2020-10-31,9800,130,600,2000,1836,7500,40168,0,30,0,1000,0,1329,103,0,2005,1402,1139,1079,6000,824,9812,0,680
2020-11-01,1000,24900,1225,2410,9100,0,0,0,0,462,700,0,2300,2350,900,180,1200,27100,2884,110,2017,2972,136,500
2020-11-02,745,0,731,750,50,1500,10518,1951,6600,317,1500,0,100,100,1318,541,59,708,3545,7936,60,3068,966,1219
2020-11-03,0,30,1700,0,20,150,71,7720,100250,127,8014,1000,0,15607,0,253,0,5206,1353,49929,0,20000,0,1350
2020-11-04,476,0,5000,8,6000,0,114,0,429,1150,0,3250,74,5286,0,5325,8922,200,697,4217,291,33,285,2069
2020-11-05,3437,649,0,1000,1346,0,398,1972,3528,59,5,0,31616,12474,500,52,22235,1504,8000,343,6218,200,65,500
2020-11-06,5360,8500,500,625,720,5498,0,400,0,0,70,0,688,0,2427,1539,120,0,2100,0,104,29489,4783,3639
2020-11-07,5100,69222,21311,2649,8160,7447,0,0,0,10,800,200,10600,1400,1640,1642,1950,1168,16565,1234,0,42103,306,0
2020-11-08,2150,0,1793,537,2610,5500,200,525,3919,14801,0,200,360,36441,9259,19200,269,0,0,1000,0,635,161,1831
2020-11-09,670,207,534,0,0,293,0,442,0,0,25,1400,36,202,751,21100,985,2156,2344,100,2773,2210,4461,5
2020-11-10,16150,0,2840,1309,114,0,0,40,10,335,0,0,1944,1520,7000,1268,20018,1059,183,302,0,0,0,3104
2020-11-11,0,2001,400,60650,1045,0,0,50,205,1521,342,0,698,44,2913,1908,1092,4209,210,2000,1274,2934,23,1395
2020-11-12,3090,5000,1500,760,980,20,1704,0,13,2155,38682,5,0,2871,2224,1013,12570,9610,25,2400,1267,0,50,51
2020-11-13,14361,625,338,750,15606,90,150,6135,646,199,149,2036,413,680,570,0,0,426,509,201,165,0,3590,0
2020-11-14,8,350,0,584,1001,470,133,0,71,126,0,0,140,550,1660,45,1580,14444,8033,50,24339,218,3064,17
2020-11-15,507,0,3592,0,39,0,1,700,0,200,0,3136,8522,800,0,822,4400,9120,0,35,186,500,133,1461
2020-11-16,2843,650,315,170,133,0,1145,279,123,245,1000,0,3668,16,899,214,202,3355,1233,9921,3093,620,1347,347
2020-11-17,452,415,0,0,6800,180,1143,0,248,1500,0,1010,690,80,1150,9365,348,775,57,3043,3139,8613,26107,400
2020-11-18,2700,0,1376,150,1800,307,2065,215,2343,501,500,48,13999,0,13529,2926,192,12324,663,1400,18100,1043,1471,0
2020-11-19,4051,2797,0,0,284,3000,31648,0,1595,0,100,2000,0,2270,0,1230,442,4962,4000,210,601,51,2376,5250
2020-11-20,2572,50,315,46,0,250,367,2854,402,2530,0,126,0,2984,1557,1800,174,1072,448,1698,2240,125,207,52
2020-11-21,4000,541,55,2331,286,1772,0,650,1072,215,0,2165,697,5938,2812,401,0,11505,1192,0,114,700,1361,200
2020-11-22,1293,200,0,100,1240,1375,406,360,0,1872,0,490,700,79,6803,0,1050,359,2234,2770,11208,0,40437,0
2020-11-23,11952,0,2115,264,562,2995,10300,3947,13,19500,0,2,1371,1150,730,1031,100,507,288,668,1507,6992,20447,1409
2020-11-24,945,77,80,200,0,0,2000,500,0,2465,5,6530,0,101,2080,141,574,484,6684,14016,938,20,75,394
2020-11-25,7753,0,8239,15,335,686,0,209,0,3750,2000,0,1062,0,3411,0,1930,1373,4885,380,80,500,380,0
2020-11-26,117,4692,357,45,993,990,500,726,1050,4644,79,1062,13978,219,4881,266,689,732,45,5963,9,2204,2065,3000
2020-11-27,2800,574,9707,801,190,1629,0,185,0,159,40,0,0,1058,1412,0,3243,0,4804,1000,7,1658,2674,3250
2020-11-28,10,1159,100,44,0,0,1914,0,200,0,200,278,60,2220,317,429,150,95,1768,1694,7,630,429,0
2020-11-29,169,4293,1454,15,17000,1700,0,25,0,0,850,19,369,1,649,3000,5,108,500,3389,402,2000,1354,0
2020-11-30,7085,1403,2912,0,0,3518,10,1100,0,100,100,14,528,5055,385,24,991,306,4173,550,3944,420,2143,0
2020-12-01,6504,0,2040,24025,0,0,110,356,1200,107,93,107,128,2065,792,650,2500,478,111,15525,16,0,425,290
2020-12-02,6630,2136,250,1000,100,0,7186,431,531,1300,0,0,2735,16795,1040,0,134,2256,134,579,1370,838,3444,1160
2020-12-03,580,74,35,73,6378,0,20,2800,10325,0,50,73,16000,1734,9228,0,1883,0,12000,4041,3424,29,5169,610
2020-12-04,367,0,0,780,131,200,660,38,845,144,9195,613,526,488,2023,209,36,2010,4026,108,2159,30,431,0
2020-12-05,3100,175,5452,0,125,2564,5843,438,0,0,4625,0,10234,0,750,996,4922,3643,45439,1542,608,14042,6554,2000
2020-12-06,1100,10433,0,500,3200,17338,100,112,623,726,50,86,2250,2000,550,6,366,600,0,51,1358,500,1368,500
2020-12-07,710,729,3570,200,61,0,0,235,0,3105,0,0,50,240,9674,70,329,621,14,565,2597,8585,500,8804
2020-12-08,0,1721,0,280,0,0,200,100,1329,0,0,1953,507,1695,1000,1101,3805,1000,7780,92,3374,85,5000,142
2020-12-09,0,0,2316,5061,3359,0,27,10245,0,200,2000,6117,600,2327,200,426,94,102,195,400,805,298,4968,0
2020-12-10,17,15008,765,0,256,18,73,740,0,0,0,100,1749,1941,500,0,0,618,400,0,2100,7483,0,417
2020-12-11,4795,720,525,60,51,0,0,4975,0,13,0,7000,2692,822,0,12365,100,380,1608,165,300,0,68,19697
2020-12-12,300,187,15120,0,1192,1460,10,0,0,2482,2000,2200,1500,237,0,355,973,450,1070,0,4156,300,2016,7
2020-12-13,163,600,2205,332,2000,0,0,0,0,0,70,0,66,236,10376,10691,0,4249,900,11000,1219,39782,92,4354
2020-12-14,13521,712,8275,91112,5374,138,463,500,989,1260,10155,1270,1517,14883,4365,0,20423,9000,3011,10070,4773,8445,1182,16000
2020-12-15,47488,30993,19890,7884,24533,17606,20160,5500,34,20000,322,180,16708,0,43682,1157,4955,20284,9397,2620,11304,1401,525,0
2020-12-16,6587,9000,7938,0,1000,0,21854,16351,5127,5871,2329,35944,3677,2545,1840,11362,35562,1200,2758,3991,22887,1418,2229,9740
2020-12-17,0,12075,0,26147,10700,14907,5390,0,1510,16998,902,150,39253,1689,455,2757,1548,3067,21572,10363,360,1379,14336,1200
2020-12-18,1270,1461,2350,737,585,2300,150,5245,5280,160,1512,0,3175,1000,25452,4193,36000,2305,0,11205,8641,326,434,802
2020-12-19,985,4000,76,3916,11232,358,15790,0,0,151,1479,890,900,800,3005,55131,6604,0,525,5000,28000,13251,31543,54031
2020-12-20,800,20915,2500,500,1444,13523,172,2200,54853,0,666,1060,0,7071,7,12185,0,4421,16119,5172,0,9481,5737,4137
