date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2021-01-03,14442,11045,9687,1800,11174,2094,30203,6108,23484,3360,7970,5750,2286,1433,4116,7444,35704,13730,4073,17923,406,13439,3767,17585
2021-01-04,21702,2333,6436,3000,1231,8667,9787,2185,6592,3140,468,2466,19028,11118,12482,19074,18905,1345,3111,2537,14993,2519,12117,2577
2021-01-05,17015,3390,15193,16088,31266,26762,410,1000,4568,1317,19898,6266,8865,2071,4331,10352,44191,15809,6799,3343,15470,6121,2730,5547
2021-01-06,3951,13166,13280,49144,3181,5250,1541,14336,269,1200,1340,2950,16189,6615,6433,11555,23415,16642,37894,10649,1450,10902,7819,36296
2021-01-07,33157,2877,28262,2345,643,6015,711,949,20538,3050,454,2263,31315,10240,7693,11461,956,13468,18421,8685,10796,898,6368,8095
2021-01-08,465,18140,16415,3542,2589,1127,28437,30,2334,1120,9371,71745,4105,5284,17966,13523,8930,11545,14549,13552,3789,29302,5888,2033
2021-01-09,3191,7313,19476,8300,1896,4609,10320,27216,5124,13492,4508,7239,12632,3244,13142,4655,9374,24288,15751,8013,5517,4020,80015,4861
2021-01-10,34718,6619,25012,13355,2459,1803,2142,8537,9654,10113,5319,600,13040,12965,4899,25214,1471,17936,6158,10777,16365,7000,2859,9609
2021-01-11,59817,18543,680,12280,25534,9200,2723,1505,1242,2555,1350,1510,20195,5856,22471,13148,7537,18014,14229,2263,8600,68370,1968,142772
2021-01-12,10159,18350,18133,850,5347,9935,2398,22326,8850,4500,1694,10500,14510,52623,5888,4851,5158,6596,7788,14743,2446,2151,10480,14663
2021-01-13,6623,3561,13831,37459,16658,41388,825,10076,11210,3961,18776,3910,6774,6210,9966,6902,10015,6397,49675,10090,11836,11764,3263,12450
2021-01-14,39362,17988,21000,10805,11429,2237,30474,11868,4106,20667,12298,9474,8262,5050,23073,8620,16252,28736,122505,9262,9099,5172,21774,19838
2021-01-15,19168,20787,38300,7167,16435,2035,7049,1097,4634,20,3675,5425,17804,9494,30771,10320,18600,6428,47788,33583,2130,18670,19457,4160
2021-01-16,53002,10127,8195,6896,16356,230,25498,3375,828,3357,3822,3466,3446,15680,61299,3353,30326,29902,13632,7867,1949,3155,3934,21870
2021-01-17,21157,6619,4145,6311,14610,12199,2127,1001,39754,967,7157,6903,2175,3030,7800,17060,2047,2550,20484,6900,8103,17800,22010,5280
2021-01-18,62549,2606,6560,13609,8385,25647,25579,7744,3515,752,40,695,3632,8430,62137,32481,27273,9346,17977,11440,10804,14557,27995,46254
2021-01-19,18564,44048,5498,5381,7616,4340,14083,7047,5540,980,26000,8479,7075,4543,13112,2246,4905,30000,15398,3674,8628,3919,12494,5831
2021-01-20,30493,12085,2925,8901,12687,22318,2247,5805,52349,19887,13128,1462,15231,29451,5171,3568,20209,9035,32116,5380,1662,680,15562,10168
2021-01-21,6582,6170,12722,4719,13580,1380,100,19515,1325,14676,9558,3775,8042,21247,1085,4901,2283,9519,12449,11298,19380,41425,8174,23490
2021-01-22,5987,26381,3893,30107,6944,25215,17493,4242,28025,1650,4450,3100,3750,940,8200,2009,15146,5544,12478,4360,255032,1401,10673,10757
2021-01-23,14303,45829,2996,18008,2100,15988,7815,1256,4427,10496,4103,430,747,1572,8253,6133,11099,10083,14700,2754,21312,8381,530,4184
2021-01-24,69777,14200,6295,9687,11895,44425,1118,5050,475,11179,2121,20780,8990,37906,3721,5922,10403,28404,25316,460,1324,16608,18526,28950
2021-01-25,19210,12385,19471,25881,12374,16291,17492,1620,5832,4414,20599,20343,4062,23555,38627,3632,19800,51748,1318,12063,9735,6225,31287,76818
2021-01-26,37035,18203,48127,5200,3748,3283,6435,6784,5016,1125,9036,1250,26207,23046,21590,13444,58676,23201,13877,4713,19302,12000,8027,832
2021-01-27,59283,9735,15217,32362,6887,456,3376,8840,29612,9900,28975,2120,2268,3997,8273,20841,34453,9795,8178,25373,4990,9105,11010,33607
2021-01-28,12685,19222,9256,5179,35369,9257,10973,9481,8002,70486,1370,50199,13516,47866,32512,4203,3902,23531,6509,915,15267,39966,5875,15150
2021-01-29,2041,13509,6890,6934,22048,4750,640,1487,567,238,10200,6174,19070,5947,11089,10805,13745,5257,43755,11315,1993,3356,4942,5168
2021-01-30,12352,13706,4269,23583,4712,4165,20501,6702,29095,13502,8720,3940,11613,1002,11504,6049,76620,1736,29082,10900,4938,8990,759,7539
2021-01-31,8941,22551,8546,7220,8408,41447,12614,12390,10340,6043,5005,528,10403,854,2040,25413,1633,50678,7803,22011,16485,15140,107815,10297
2021-02-01,18115,32852,26067,25176,21455,22703,8614,14618,25805,1213,7875,4514,17080,14898,22930,1440,8370,47837,38488,14320,14206,19950,11791,36531
2021-02-02,5458,3653,6132,3113,692,4343,35312,5012,7411,25,2460,52518,2776,26551,10561,15809,2365,15856,35274,14158,10105,16873,8106,14434
2021-02-03,6744,16192,15998,4109,4463,8199,5148,11941,700,4078,8150,7826,6542,12765,19353,8887,20133,5370,27755,9208,18231,39600,57860,3882
2021-02-04,30825,23099,40178,1663,13535,4100,3116,970,7929,21911,22600,86401,17290,6478,11645,10096,10723,9080,3059,3985,19639,14048,10893,4658
2021-02-05,9585,13537,14911,6185,5918,450,8015,780,2665,4114,2400,2600,7427,13730,10721,52662,11737,20974,43398,2767,9075,13515,29325,21502
2021-02-06,20966,12006,20163,2374,3146,12001,14968,50,4001,9960,29185,32068,12220,11421,13400,2568,32154,11439,12209,59200,14944,910,3520,4030
2021-02-07,11475,24648,5619,20526,6803,6528,8104,3400,3134,1340,7053,4639,18070,12850,1900,3319,12618,14359,16575,20162,9757,14481,5351,271208
2021-02-08,18463,9314,6350,45931,11880,12725,11014,9975,2902,25707,5359,19974,12332,24699,13410,6785,22374,56550,44289,7458,2514,39410,12064,16464
2021-02-09,8000,13899,25309,11960,40542,4798,6529,3686,8450,11050,2627,1205,7425,2889,8726,3333,9650,43531,2615,13051,13847,10681,19914,1670
2021-02-10,8043,22896,22980,32745,11145,17329,20,2684,6841,34121,15349,8193,23310,13021,16300,14914,2631,33414,1421,860,6028,20649,17786,23713
2021-02-11,37838,10437,31718,19777,26123,2750,17727,2788,12088,4321,4387,2730,7265,5739,4574,67042,46426,2465,22737,22083,20080,21952,18984,83590
2021-02-12,24292,29770,23890,2729,983,16359,3347,71470,5128,1794,14612,5258,14137,66380,10248,27491,26402,3865,30877,8341,27538,21785,12078,11000
