date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-10-17,20170,4244,15991,5429,15843,3588,16000,3681,3002,17539,1353,6838,8475,7822,6348,20023,17849,6061,15896,1985,7944,14563,11565,12821
2020-10-18,16762,28022,9234,9974,7931,2845,4670,2846,3630,1223,4750,540434,28693,28721,5251,1570,9149,3275,15092,28143,6552,9070,11018,16856
2020-10-19,14497,6005,12622,22477,3568,6715,8696,1414,6018,546,4959,4201,35564,8357,35946,16138,36734,45892,9725,46136,3149,41547,9192,9905
2020-10-20,25748,9371,19093,11607,9372,3063,4909,4864,7275,3587,6306,3090,10067,6796,4821,31071,18593,21803,17932,19023,12133,478609,22780,8959
2020-10-21,24579,8061,9821,27162,7613,6258,2676,9686,4285,9539,8276,21412,26434,8973,6727,11563,8419,23883,13039,15075,15102,34187,72564,5658
2020-10-22,29827,15560,32985,9566,6607,6689,29801,10698,1293,185,64571,4183,31299,4922,21986,23683,9481,8891,2405,47339,6480,7772,50008,72154
2020-10-23,16372,14630,13770,4098,22668,6985,3385,12601,1631,19681,4820,1871,31460,9250,26241,51347,7809,11501,19431,6212,11354,73329,3618,4701
2020-10-24,31373,6093,7662,14659,679,15732,4162,11066,1968,4895,670,13970,16246,14100,5779,5707,5841,33008,5231,14441,4963,136238,11102,16861
2020-10-25,7005,127415,14390,14574,2010,810,5523,12054,4421,5301,143633,6367,18571,15271,17044,34042,12350,7528,10918,11843,5457,6130,121126,39952
2020-10-26,60662,10795,20919,3898,8503,14128,23455,2907,3932,202388,3286,4489,112722,124315,14180,37851,29406,55421,157601,198547,69731,76796,70770,90383
2020-10-27,68817,55385,28814,43170,33070,40795,20389,4261,15973,6329,26824,69634,108670,55553,37677,53203,41626,75622,32000,32380,27913,25520,61663,50636
2020-10-28,56674,54747,21434,47270,23569,144199,19609,17786,16460,22094,11072,13761,18925,40793,54276,17617,56448,21906,29817,28603,30408,36524,25712,32604
2020-10-29,83483,99093,109971,8653,4073,14844,28000,14739,22076,11149,16230,48135,50311,45406,28128,53149,35709,30316,12915,16300,22833,31493,30124,37945
2020-10-30,89894,105917,34268,20882,17866,44779,326401,16612,15177,12768,4395,36881,31308,20657,22492,27239,29035,22317,11188,49608,17545,63192,62297,134958
2020-10-31,97879,30952,58037,20947,21136,24363,11306,30153,31399,89159,24758,7375,18274,31565,21918,10583,26309,27134,18020,39436,25889,27437,26352,8581
2020-11-01,54649,55336,37168,30845,17714,20667,13317,14080,17471,17077,10889,5772,10785,12704,29362,16085,19960,35986,28854,25382,17955,27244,12311,48991
2020-11-02,18330,19906,13565,6275,26768,21049,18362,15032,6747,28089,3676,3756,22756,16981,4514,19776,10839,5911,10370,23529,13214,16186,19227,10275
2020-11-03,26417,32177,36611,24286,11813,9500,9073,7150,11434,11845,10181,12527,22423,7889,57025,18332,8384,10297,13952,16415,8930,6526,24503,19531
2020-11-04,22701,15949,12801,18633,3634,23443,5348,15683,32511,7385,8896,3806,3700,25882,10639,10808,17039,20095,18706,3766,16398,5700,19439,11403
2020-11-05,33278,8101,14003,16867,9408,10725,15267,5948,14289,16657,8113,3188,8028,13169,8139,17755,12285,9972,14920,114325,18070,17197,16254,18171
2020-11-06,39161,50429,20349,7008,3102,10970,18503,13611,11968,5707,6312,7166,5330,10739,12346,8870,30794,22284,16468,7642,12052,8614,7775,4390
2020-11-07,19352,30421,10889,24440,15580,37619,9379,20609,105270,3147,7490,2534,7786,6276,10595,6354,25193,69093,17321,7447,9767,6092,15615,4087
2020-11-08,19627,18887,10926,11866,14152,12022,8665,3492,2754,6592,18667,3629,11281,6804,12752,9818,5559,16571,75259,8607,11655,21537,27958,10086
2020-11-09,38071,18847,19110,3985,23963,13040,13155,9377,5507,12591,4446,2880,21989,11163,13490,21636,6067,8338,12228,9442,18592,8368,11479,27112
2020-11-10,17675,15847,9621,26327,16305,15549,13641,3776,4022,13806,11757,9559,16407,16274,15773,9893,9619,7817,10257,8400,7872,6713,6095,13417
2020-11-11,15483,21376,16474,14778,6885,12755,25257,6751,18351,7400,7405,3551,10797,7677,14262,19374,27553,28030,8837,11663,12421,8295,12524,22666
2020-11-12,27711,7971,15544,22458,2804,18796,7917,9107,8428,5809,15916,3730,15914,5659,13074,3722,5571,6503,9988,4117,7993,17689,12021,11446
2020-11-13,35605,22032,13060,8374,2098,5990,4419,10070,11784,8813,10104,4510,3173,3086,11629,15882,6767,7909,29573,25949,4277,6793,3126,4755
2020-11-14,29812,11420,9832,6842,9823,14153,4313,5929,6003,2962,3805,6824,6060,3593,6049,10682,5547,7464,7977,8381,22766,2772,2299,7837
2020-11-15,19577,4193,7103,9000,15654,8684,5178,7634,7730,2669,5594,2078,7834,12704,6481,12590,10277,5257,17842,3338,11505,6673,9644,25725
2020-11-16,23771,7735,15438,9790,5310,3274,4053,10960,8558,13054,7932,4849,4727,9111,14656,6176,6489,7832,9000,11298,3594,9174,4786,23513
2020-11-17,15238,19131,15665,4745,10667,18025,6453,17129,6460,6951,8080,5216,6033,11975,18305,4859,15508,12156,13324,11058,11167,4786,7797,4789
2020-11-18,14250,14696,10408,6336,12408,8895,4844,4582,5409,7910,6674,16664,9591,6920,9031,10307,13104,12579,13311,3969,12975,5509,8125,9554
2020-11-19,12035,29120,4993,5545,8359,11761,14023,15625,4246,4907,15509,3919,17519,8474,18891,7659,18160,6137,13072,2516,9413,11245,2937,10596
2020-11-20,18950,21287,19360,7528,4294,8419,8016,18809,8459,1415,21256,7296,7187,7585,18373,19347,8562,11175,11321,5143,7445,12625,9960,12644
2020-11-21,14960,10491,13863,16966,5253,1271,5495,5962,4645,19657,19833,5535,3679,6089,16740,10855,8657,6997,7248,2919,19063,3645,12076,5139
2020-11-22,15682,23912,12651,11204,20307,8364,2012,22522,9760,2528,7528,4687,9396,8088,4897,12171,17510,11196,9657,1930,3998,14254,14600,12311
2020-11-23,23825,10721,28650,11786,16278,6618,18364,10169,7949,6611,5833,5573,26523,8382,6550,7041,5955,7383,12710,2237,13508,9279,8824,12874
2020-11-24,30815,9762,8391,9415,6822,5590,4607,5897,16092,4504,3047,7995,18003,6240,7590,12573,14889,4296,1209,6833,4490,6298,10889,10506
2020-11-25,22095,9178,13752,4843,11306,5487,3428,5922,11267,2058,4549,10707,7165,6011,8044,10421,6166,4464,8419,9641,8365,8697,13368,13435
2020-11-26,17442,15375,9924,5810,2991,3770,9423,8072,11493,17708,1712,8568,5492,2860,7567,4814,14225,3994,4304,2321,7096,1880,7546,6256
2020-11-27,38104,17334,3622,22410,2753,5303,10484,7588,2383,18183,6625,2865,8888,2850,6549,4303,11634,8206,3181,2496,5212,10847,8845,5565
2020-11-28,81493,7228,7192,5666,16986,11150,25935,5675,7160,2052,3998,2255,5633,6234,7528,7350,6534,13298,6444,2505,11489,13415,8035,5610
2020-11-29,27206,14279,10606,13216,25338,11737,6780,5905,4879,5889,2378,4436,2208,13585,5619,19532,6097,5331,15581,11242,4917,11698,6785,10264
2020-11-30,20109,20284,10835,6773,7011,4143,3215,6336,7271,3908,1669,23371,8049,11266,11332,24129,6039,24423,9070,52579,4741,10104,4502,5971
2020-12-01,28090,72330,23692,20087,8588,5388,6611,7339,17842,4010,11068,7262,5500,12430,14810,5212,7856,9453,9007,5621,8729,5147,14147,10851
2020-12-02,14884,9355,20986,8805,6805,9425,6430,14101,6843,3514,11456,7389,6807,15000,6997,14389,9299,5764,3200,6841,8388,8200,6191,6747
2020-12-03,10094,9120,14070,9558,4057,4766,5364,7148,6850,8419,3913,1123,6106,6406,5787,12601,13084,4258,71923,3937,4946,7633,5644,8477
2020-12-04,18734,12615,11926,15686,4750,11401,7483,2832,7694,5224,2951,1869,6897,5374,9962,4084,12103,12501,3467,7456,22507,5741,3780,6635
2020-12-05,12137,6146,15366,7397,27928,8143,4834,7459,2826,3971,5750,4565,6393,7501,5739,9958,8545,2076,4888,6053,8475,3093,4540,9373
2020-12-06,16589,14101,16320,7831,8536,2715,4248,3864,8987,7059,18747,6012,7313,2398,7618,2653,2812,19394,6256,6377,3037,6103,13934,19560
2020-12-07,19570,3719,11218,6983,6562,2714,8151,6053,5526,6330,3328,6561,5162,4716,17531,10828,10199,10210,6633,5780,9856,7070,17989,3361
2020-12-08,13793,2667,10700,2132,9967,2282,6755,8033,4025,1574,5538,974,4667,3469,11821,8266,13035,3837,22320,5495,4825,2880,13189,13915
2020-12-09,14226,11067,6915,8300,26675,3328,20312,5958,12834,6850,2161,1943,17540,21336,24337,5180,14629,16835,12571,2601,23956,38749,9425,9889
2020-12-10,20548,7661,3441,8042,14021,5258,3676,7175,12560,10060,9310,7977,9769,8969,35998,3502,9465,9506,40436,9305,3648,13656,8853,6570
2020-12-11,9791,5364,3857,15357,11805,1840,4630,4221,2521,3860,3272,13765,6658,22565,10262,13592,7363,7377,7736,24583,6559,3852,8808,5890
2020-12-12,16583,2685,6660,10329,2212,4717,4153,4528,4228,7850,3436,27421,3070,16025,8727,3880,13386,8185,14439,5891,11092,7130,9391,13693
2020-12-13,11412,8016,7092,3700,13079,2372,10152,7000,1290,3279,9125,4705,5532,8075,8137,3403,14777,4431,20436,7882,5634,3214,7023,3765
2020-12-14,14223,7246,2480,9222,11548,7010,13629,6770,2762,1267,21763,10998,19523,15265,18934,11191,5805,16290,27918,2484,6335,6926,16190,15936
2020-12-15,16549,37507,51192,29187,43851,7035,9334,12450,9860,5032,3046,1214,2511,9901,48437,32783,21877,8895,37660,38267,48731,25706,66529,9196
2020-12-16,13609,42230,28713,6964,45443,10330,28825,1764,2126,13327,1211,51006,5732,5194,19369,10228,34391,19641,39682,6149,6179,7875,38279,31275
2020-12-17,19111,38488,38642,29421,12571,1245,7704,15156,12609,3027,16778,7497,29615,51695,40599,20767,62547,62711,43943,10595,52997,78471,61114,9269
2020-12-18,74811,55521,13000,57075,7820,36494,23830,3975,5140,22185,4937,6635,19297,5924,12895,32314,8195,11720,17596,21254,14000,42733,3733,10188
