date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-12-04,1459,5697,5036,9720,30891,2515,370,2880,39597,1553,1466,474,4610,4045,4873,1075,5613,2008,1527,3552,763,1933,585,793
2020-12-05,21345,3799,11148,2325,500,13256,73,15034,0,585,197,678,4563,0,2079,4698,6592,215,1032,821,586,267,2443,8332
2020-12-06,4552,3273,30429,6883,429,4539,2393,1817,788,240,6662,708,3722,225,3156,1048,1737,2815,10695,1500,218,4596,899,10
2020-12-07,2106,13803,1100,624,4240,155,40443,3508,1332,867,1570,1096,2447,120,5481,1501,7884,1500,2805,5274,298,6045,1490,862
2020-12-08,2312,5276,7177,13394,2492,170,3512,23052,717,7185,1043,371,2657,4936,914,18414,9259,952,11677,12621,1874,249,3966,1809
2020-12-09,2476,4100,1406,3312,474,6847,1686,4250,1252,655,1841,308,2716,8412,10275,2068,2036,11185,1845,191,2480,1371,1745,1583
2020-12-10,2086,6504,1594,2245,932,6531,2495,1054,2622,155,4598,30829,14506,6206,5818,3672,2650,7010,1538,3799,2668,70,3360,6560
2020-12-11,1642,5458,3562,1357,1950,1850,1502,761,600,115,0,6218,685,1961,5403,9445,6696,261,8168,1601,1564,6792,2836,827
2020-12-12,359,30,17070,9907,960,26962,1446,50,100,137,678,1361,0,3610,2425,8491,3110,2982,1320,4093,1286,100,2280,1409
2020-12-13,7716,1319,12483,7375,10579,205,2747,0,3352,1023,2755,1148,362,4366,11347,6712,2079,655,11283,1221,3365,213,5701,2638
2020-12-14,1823,4399,12860,3184,1450,2018,0,3077,1278,2733,9121,3173,9643,1912,5413,2417,4348,2188,1204,662,6124,4289,1410,319
2020-12-15,17477,3279,99448,1592,9770,7800,20823,470,1830,1300,1841,2524,7946,1182,10975,5400,5543,16445,1898,3134,3363,20610,117,4463
2020-12-16,1943,7627,2598,20,2471,10584,2235,31100,473,871,2431,9464,260,494,1961,5618,1111,4585,2214,1200,25048,32369,6148,5638
2020-12-17,11248,21870,3853,7083,5274,1253,400,254,1624,16751,3683,2234,7240,2858,8226,1487,17337,36845,13214,2918,881,2515,9176,3818
2020-12-18,11962,1991,1438,11190,4884,8506,3001,3652,250,1075,165,8497,3569,7050,6435,3230,12502,10106,4018,1855,1176,403,4410,3729
2020-12-19,9037,3390,3968,15423,21760,2338,53,6797,1100,1355,3768,450,803,50,3398,4792,6705,8433,7894,3467,7932,14618,7362,750
2020-12-20,1384,26849,2276,2803,300,3008,6374,2452,1784,1537,2733,834,1084,354,719,979,1493,4778,2290,9391,442,2000,5061,4263
2020-12-21,2627,5808,11480,1424,520,13147,3818,4234,500,7872,23840,900,1060,5782,742,2432,3591,13,4564,800,1585,6305,10180,2688
2020-12-22,5438,4599,3643,10234,43213,210,2619,3098,499,1306,1511,3,3503,400,4929,842,6000,6127,858,5522,6060,5,5633,8919
2020-12-23,6235,15255,6356,6137,10510,3125,590,2400,1868,196,5513,8225,1219,5160,32993,1860,17354,2445,2290,12970,4631,14377,3114,6385
